StudentID,Grade,Term,FeesDue,FeesPaid,PaymentStatus,PaymentDate,Balance,DaysLate
SM3627,Form 3,Term 1,443,840,Partial,2026-04-20,0,0
SM3628,Form 3,Term 2,806,716,Partial,2026-04-18,90,0
SM3629,Form 1,Term 3,893,461,Unpaid,2026-01-11,432,0
SM3630,Form 1,Term 2,407,213,Paid,2026-04-04,194,0
SM3631,Form 4,Term 1,825,723,Late,2026-03-14,102,24
SM3632,Form 1,Term 1,386,343,Unpaid,2026-01-16,43,0
SM3633,Form 1,Term 3,631,212,Late,2026-02-23,419,12
SM3634,Form 1,Term 1,733,234,Paid,2026-04-30,499,0
SM3635,Form 1,Term 2,572,856,Late,2026-02-03,0,10
SM3636,Form 2,Term 2,385,723,Partial,2026-01-26,0,0
SM3637,Form 6,Term 3,461,135,Paid,2026-01-09,326,0
SM3638,Form 6,Term 3,654,870,Partial,2026-01-10,0,0
SM3639,Form 1,Term 2,322,485,Late,2026-02-19,0,13
SM3640,Form 2,Term 1,822,184,Unpaid,2026-04-23,638,0
SM3641,Form 1,Term 1,516,288,Paid,2026-01-29,228,0
SM3642,Form 2,Term 1,533,419,Unpaid,2026-02-03,114,0
SM3643,Form 5,Term 1,435,805,Late,2026-02-11,0,5
SM3644,Form 1,Term 2,476,898,Partial,2026-01-11,0,0
SM3645,Form 2,Term 3,296,835,Paid,2026-04-11,0,0
SM3646,Form 3,Term 3,306,72,Paid,2026-01-28,234,0
SM3647,Form 3,Term 2,391,319,Partial,2026-01-20,72,0
SM3648,Form 3,Term 2,521,491,Paid,2026-03-19,30,0
SM3649,Form 4,Term 1,456,748,Paid,2026-01-02,0,0
SM3650,Form 2,Term 2,656,740,Unpaid,2026-01-25,0,0
SM3651,Form 1,Term 1,425,39,Paid,2026-02-18,386,0
SM3652,Form 4,Term 3,409,738,Paid,2026-01-13,0,0
SM3653,Form 5,Term 2,845,371,Late,2026-04-08,474,22
SM3654,Form 4,Term 3,602,694,Unpaid,2026-04-07,0,0
SM3655,Form 2,Term 1,476,751,Paid,2026-03-03,0,0
SM3656,Form 2,Term 3,696,13,Paid,2026-01-31,683,0
SM3657,Form 2,Term 2,580,703,Paid,2026-03-23,0,0
SM3658,Form 2,Term 1,532,153,Partial,2026-02-07,379,0
SM3659,Form 3,Term 1,616,713,Paid,2026-01-27,0,0
SM3660,Form 2,Term 2,801,244,Paid,2026-02-03,557,0
SM3661,Form 2,Term 3,463,565,Late,2026-02-14,0,26
SM3662,Form 1,Term 1,720,329,Paid,2026-04-01,391,0
SM3663,Form 2,Term 1,399,163,Paid,2026-03-08,236,0
SM3664,Form 5,Term 2,410,632,Partial,2026-03-24,0,0
SM3665,Form 3,Term 1,709,775,Partial,2026-04-21,0,0
SM3666,Form 3,Term 3,700,346,Paid,2026-04-08,354,0
SM3667,Form 2,Term 3,655,200,Partial,2026-01-07,455,0
SM3668,Form 2,Term 2,595,383,Late,2026-03-09,212,26
SM3669,Form 1,Term 1,554,298,Paid,2026-01-02,256,0
SM3670,Form 4,Term 3,269,496,Paid,2026-01-28,0,0
SM3671,Form 2,Term 2,811,112,Paid,2026-04-06,699,0
SM3672,Form 1,Term 1,803,745,Paid,2026-01-08,58,0
SM3673,Form 3,Term 2,563,28,Paid,2026-04-21,535,0
SM3674,Form 6,Term 2,636,623,Late,2026-04-08,13,29
SM3675,Form 3,Term 2,578,178,Partial,2026-01-11,400,0
SM3676,Form 1,Term 3,368,475,Paid,2026-04-14,0,0
SM3677,Form 1,Term 2,419,385,Paid,2026-04-17,34,0
SM3678,Form 6,Term 3,356,473,Paid,2026-02-08,0,0
SM3679,Form 3,Term 1,759,466,Paid,2026-01-02,293,0
SM3680,Form 2,Term 3,575,894,Paid,2026-02-13,0,0
SM3681,Form 2,Term 2,592,471,Unpaid,2026-03-03,121,0
SM3682,Form 3,Term 2,506,473,Paid,2026-01-13,33,0
SM3683,Form 2,Term 3,359,546,Partial,2026-01-25,0,0
SM3684,Form 5,Term 2,378,206,Paid,2026-01-25,172,0
SM3685,Form 2,Term 2,299,349,Paid,2026-01-19,0,0
SM3686,Form 1,Term 3,791,558,Paid,2026-02-02,233,0
SM3687,Form 3,Term 1,717,296,Paid,2026-01-15,421,0
SM3688,Form 4,Term 3,523,238,Paid,2026-01-15,285,0
SM3689,Form 1,Term 2,864,722,Unpaid,2026-03-09,142,0
SM3690,Form 1,Term 2,498,169,Partial,2026-02-22,329,0
SM3691,Form 2,Term 3,737,271,Partial,2026-03-19,466,0
SM3692,Form 1,Term 3,612,168,Paid,2026-04-06,444,0
SM3693,Form 3,Term 3,681,442,Unpaid,2026-03-15,239,0
SM3694,Form 3,Term 1,807,666,Unpaid,2026-02-11,141,0
SM3695,Form 4,Term 3,709,847,Unpaid,2026-01-12,0,0
SM3696,Form 1,Term 1,391,197,Partial,2026-01-31,194,0
SM3697,Form 1,Term 3,541,722,Paid,2026-01-13,0,0
SM3698,Form 3,Term 2,740,212,Paid,2026-02-16,528,0
SM3699,Form 3,Term 2,579,611,Paid,2026-03-07,0,0
SM3700,Form 1,Term 1,358,49,Paid,2026-01-13,309,0
SM3701,Form 1,Term 2,383,2,Paid,2026-02-02,381,0
SM3702,Form 5,Term 1,656,303,Unpaid,2026-04-02,353,0
SM3703,Form 1,Term 1,430,174,Partial,2026-04-20,256,0
SM3704,Form 4,Term 1,897,132,Paid,2026-02-12,765,0
SM3705,Form 2,Term 2,642,877,Unpaid,2026-03-26,0,0
SM3706,Form 3,Term 3,727,841,Paid,2026-01-04,0,0
SM3707,Form 4,Term 3,566,784,Paid,2026-03-02,0,0
SM3708,Form 1,Term 1,321,124,Unpaid,2026-02-18,197,0
SM3709,Form 1,Term 3,528,694,Partial,2026-03-31,0,0
SM3710,Form 3,Term 2,654,721,Partial,2026-01-14,0,0
SM3711,Form 3,Term 3,817,232,Unpaid,2026-02-11,585,0
SM3712,Form 2,Term 2,478,132,Late,2026-04-10,346,24
SM3713,Form 2,Term 3,788,32,Paid,2026-02-08,756,0
SM3714,Form 2,Term 3,733,283,Unpaid,2026-02-23,450,0
SM3715,Form 5,Term 3,807,679,Paid,2026-03-28,128,0
SM3716,Form 3,Term 2,471,554,Paid,2026-01-06,0,0
SM3717,Form 1,Term 3,604,759,Late,2026-02-24,0,28
SM3718,Form 3,Term 2,621,723,Unpaid,2026-04-12,0,0
SM3719,Form 1,Term 3,299,458,Paid,2026-02-25,0,0
SM3720,Form 3,Term 1,541,379,Paid,2026-04-28,162,0
SM3721,Form 2,Term 2,709,756,Paid,2026-04-28,0,0
SM3722,Form 5,Term 3,276,82,Partial,2026-04-23,194,0
SM3723,Form 2,Term 3,298,838,Paid,2026-04-21,0,0
SM3724,Form 1,Term 1,780,677,Paid,2026-04-10,103,0
SM3725,Form 1,Term 1,821,825,Partial,2026-02-11,0,0
SM3726,Form 1,Term 2,549,883,Paid,2026-01-31,0,0
SM3727,Form 2,Term 1,781,207,Partial,2026-04-04,574,0
SM3728,Form 2,Term 3,515,223,Paid,2026-01-27,292,0
SM3729,Form 1,Term 1,696,560,Unpaid,2026-03-25,136,0
SM3730,Form 3,Term 3,889,284,Paid,2026-03-21,605,0
SM3731,Form 2,Term 1,311,24,Paid,2026-01-02,287,0
SM3732,Form 1,Term 2,490,690,Partial,2026-02-28,0,0
SM3733,Form 1,Term 3,316,294,Unpaid,2026-03-20,22,0
SM3734,Form 2,Term 1,394,505,Paid,2026-01-27,0,0
SM3735,Form 2,Term 1,848,813,Partial,2026-01-07,35,0
SM3736,Form 2,Term 3,436,477,Paid,2026-01-22,0,0
SM3737,Form 2,Term 1,802,193,Partial,2026-03-11,609,0
SM3738,Form 1,Term 1,769,74,Unpaid,2026-01-29,695,0
SM3739,Form 4,Term 1,383,791,Partial,2026-04-04,0,0
SM3740,Form 3,Term 2,374,445,Late,2026-04-07,0,20
SM3741,Form 1,Term 2,448,743,Partial,2026-01-20,0,0
SM3742,Form 5,Term 3,402,289,Paid,2026-03-05,113,0
SM3743,Form 1,Term 2,866,166,Paid,2026-04-10,700,0
SM3744,Form 4,Term 2,404,486,Late,2026-01-14,0,17
SM3745,Form 1,Term 3,790,806,Unpaid,2026-03-15,0,0
SM3746,Form 1,Term 3,434,475,Partial,2026-01-07,0,0
SM3747,Form 1,Term 2,359,99,Partial,2026-04-09,260,0
SM3748,Form 1,Term 3,451,353,Unpaid,2026-01-06,98,0
SM3749,Form 3,Term 2,310,483,Paid,2026-04-20,0,0
SM3750,Form 4,Term 2,350,246,Partial,2026-04-17,104,0
SM3751,Form 6,Term 2,805,310,Partial,2026-03-09,495,0
SM3752,Form 3,Term 1,274,725,Partial,2026-03-10,0,0
SM3753,Form 3,Term 3,866,618,Paid,2026-04-17,248,0
SM3754,Form 1,Term 3,456,481,Paid,2026-01-31,0,0
SM3755,Form 3,Term 3,655,829,Paid,2026-03-12,0,0
SM3756,Form 4,Term 3,499,84,Paid,2026-02-22,415,0
SM3757,Form 1,Term 2,807,861,Paid,2026-02-04,0,0
SM3758,Form 4,Term 3,412,605,Partial,2026-02-16,0,0
SM3759,Form 2,Term 2,874,248,Paid,2026-02-04,626,0
SM3760,Form 3,Term 1,707,700,Paid,2026-02-19,7,0
SM3761,Form 3,Term 3,292,497,Paid,2026-02-24,0,0
SM3762,Form 5,Term 1,494,173,Paid,2026-02-14,321,0
SM3763,Form 1,Term 1,867,808,Partial,2026-03-25,59,0
SM3764,Form 2,Term 3,452,0,Paid,2026-03-11,452,0
SM3765,Form 3,Term 1,422,712,Late,2026-04-22,0,22
SM3766,Form 4,Term 1,845,621,Paid,2026-04-05,224,0
SM3767,Form 1,Term 2,726,665,Paid,2026-02-02,61,0
SM3768,Form 6,Term 2,659,229,Paid,2026-04-27,430,0
SM3769,Form 5,Term 2,736,239,Paid,2026-04-06,497,0
SM3770,Form 2,Term 1,427,607,Paid,2026-02-09,0,0
SM3771,Form 3,Term 3,459,28,Paid,2026-03-24,431,0
SM3772,Form 5,Term 2,785,95,Partial,2026-03-31,690,0
SM3773,Form 2,Term 2,401,149,Partial,2026-03-01,252,0
SM3774,Form 2,Term 1,879,144,Late,2026-04-09,735,5
SM3775,Form 2,Term 2,871,390,Partial,2026-01-08,481,0
SM3776,Form 1,Term 1,700,768,Late,2026-02-28,0,29
SM3777,Form 1,Term 1,575,890,Paid,2026-03-16,0,0
SM3778,Form 1,Term 3,437,58,Partial,2026-03-30,379,0
SM3779,Form 2,Term 1,442,376,Paid,2026-03-15,66,0
SM3780,Form 2,Term 1,618,380,Unpaid,2026-04-21,238,0
SM3781,Form 2,Term 3,335,211,Paid,2026-01-19,124,0
SM3782,Form 2,Term 1,638,183,Paid,2026-02-02,455,0
SM3783,Form 1,Term 1,843,218,Unpaid,2026-03-09,625,0
SM3784,Form 5,Term 2,524,757,Paid,2026-02-03,0,0
SM3785,Form 2,Term 3,426,111,Partial,2026-02-20,315,0
SM3786,Form 4,Term 3,453,40,Unpaid,2026-01-15,413,0
SM3787,Form 1,Term 1,588,682,Paid,2026-02-23,0,0
SM3788,Form 1,Term 1,674,308,Late,2026-01-16,366,11
SM3789,Form 2,Term 2,885,653,Partial,2026-02-10,232,0
SM3790,Form 5,Term 1,669,619,Paid,2026-02-16,50,0
SM3791,Form 3,Term 3,483,482,Paid,2026-03-02,1,0
SM3792,Form 2,Term 1,806,326,Partial,2026-03-10,480,0
SM3793,Form 4,Term 1,485,176,Paid,2026-01-14,309,0
SM3794,Form 4,Term 2,759,288,Paid,2026-04-22,471,0
SM3795,Form 3,Term 1,530,627,Paid,2026-03-07,0,0
SM3796,Form 1,Term 1,794,661,Paid,2026-03-05,133,0
SM3797,Form 2,Term 3,542,629,Unpaid,2026-01-02,0,0
SM3798,Form 4,Term 1,699,85,Paid,2026-03-03,614,0
SM3799,Form 1,Term 2,377,723,Paid,2026-01-30,0,0
SM3800,Form 6,Term 3,340,463,Paid,2026-04-30,0,0
SM3801,Form 2,Term 2,508,850,Partial,2026-02-28,0,0
SM3802,Form 2,Term 3,657,434,Paid,2026-02-09,223,0
SM3803,Form 6,Term 1,437,408,Unpaid,2026-01-20,29,0
SM3804,Form 3,Term 3,876,27,Unpaid,2026-01-18,849,0
SM3805,Form 4,Term 3,752,246,Paid,2026-02-05,506,0
SM3806,Form 1,Term 3,330,709,Paid,2026-03-31,0,0
SM3807,Form 1,Term 1,755,9,Unpaid,2026-02-11,746,0
SM3808,Form 1,Term 3,401,450,Paid,2026-02-02,0,0
SM3809,Form 5,Term 2,618,363,Paid,2026-01-10,255,0
SM3810,Form 1,Term 2,552,682,Partial,2026-01-28,0,0
SM3811,Form 6,Term 1,350,513,Late,2026-03-22,0,6
SM3812,Form 2,Term 2,412,539,Paid,2026-03-14,0,0
SM3813,Form 6,Term 3,250,315,Partial,2026-01-11,0,0
SM3814,Form 1,Term 2,720,596,Late,2026-04-12,124,24
SM3815,Form 1,Term 2,326,651,Unpaid,2026-04-26,0,0
SM3816,Form 2,Term 2,434,574,Late,2026-01-23,0,20
SM3817,Form 5,Term 1,297,450,Unpaid,2026-03-05,0,0
SM3818,Form 2,Term 3,857,541,Partial,2026-02-22,316,0
SM3819,Form 2,Term 1,638,155,Late,2026-04-25,483,18
SM3820,Form 5,Term 1,864,59,Unpaid,2026-04-18,805,0
SM3821,Form 1,Term 1,716,43,Paid,2026-04-30,673,0
SM3822,Form 5,Term 3,295,184,Paid,2026-03-30,111,0
SM3823,Form 1,Term 3,747,700,Paid,2026-03-18,47,0
SM3824,Form 4,Term 3,274,465,Paid,2026-02-20,0,0
SM3825,Form 1,Term 2,478,395,Partial,2026-04-09,83,0
SM3826,Form 1,Term 2,420,724,Partial,2026-03-19,0,0
SM3827,Form 2,Term 1,326,108,Paid,2026-04-15,218,0
SM3828,Form 2,Term 1,538,855,Paid,2026-03-27,0,0
SM3829,Form 1,Term 2,680,682,Paid,2026-04-24,0,0
SM3830,Form 5,Term 2,552,207,Paid,2026-03-01,345,0
SM3831,Form 2,Term 3,826,229,Paid,2026-01-16,597,0
SM3832,Form 1,Term 3,897,13,Unpaid,2026-01-26,884,0
SM3833,Form 1,Term 3,860,427,Unpaid,2026-01-16,433,0
SM3834,Form 2,Term 1,497,251,Partial,2026-04-16,246,0
SM3835,Form 5,Term 3,433,890,Paid,2026-04-09,0,0
SM3836,Form 2,Term 2,524,341,Paid,2026-04-08,183,0
SM3837,Form 2,Term 2,391,315,Paid,2026-03-28,76,0
SM3838,Form 3,Term 3,571,643,Paid,2026-04-24,0,0
SM3839,Form 2,Term 1,261,157,Paid,2026-04-13,104,0
SM3840,Form 3,Term 1,718,309,Unpaid,2026-02-18,409,0
SM3841,Form 2,Term 1,727,179,Paid,2026-02-03,548,0
SM3842,Form 1,Term 2,842,322,Partial,2026-02-19,520,0
SM3843,Form 1,Term 1,392,164,Partial,2026-02-03,228,0
SM3844,Form 5,Term 3,349,13,Unpaid,2026-01-24,336,0
SM3845,Form 5,Term 1,511,632,Unpaid,2026-03-31,0,0
SM3846,Form 3,Term 3,542,356,Paid,2026-02-04,186,0
SM3847,Form 3,Term 1,354,449,Paid,2026-01-27,0,0
SM3848,Form 1,Term 2,608,323,Partial,2026-03-24,285,0
SM3849,Form 6,Term 1,598,32,Partial,2026-02-19,566,0
SM3850,Form 4,Term 1,330,575,Paid,2026-04-29,0,0
SM3851,Form 1,Term 3,560,149,Unpaid,2026-04-12,411,0
SM3852,Form 3,Term 2,250,368,Paid,2026-02-25,0,0
SM3853,Form 1,Term 2,507,293,Partial,2026-03-15,214,0
SM3854,Form 5,Term 1,826,86,Paid,2026-02-18,740,0
SM3855,Form 6,Term 1,817,737,Late,2026-01-15,80,13
SM3856,Form 2,Term 3,435,242,Paid,2026-04-02,193,0
SM3857,Form 3,Term 3,483,455,Partial,2026-04-27,28,0
SM3858,Form 2,Term 2,675,630,Partial,2026-02-01,45,0
SM3859,Form 4,Term 2,420,389,Paid,2026-04-28,31,0
SM3860,Form 5,Term 1,743,611,Late,2026-03-14,132,2
SM3861,Form 3,Term 3,838,664,Unpaid,2026-01-28,174,0
SM3862,Form 1,Term 1,598,798,Paid,2026-04-27,0,0
SM3863,Form 4,Term 2,773,640,Partial,2026-03-26,133,0
SM3864,Form 1,Term 3,633,710,Partial,2026-01-08,0,0
SM3865,Form 3,Term 3,729,829,Late,2026-02-18,0,14
SM3866,Form 1,Term 1,513,13,Unpaid,2026-02-04,500,0
SM3867,Form 1,Term 2,753,316,Late,2026-03-10,437,27
SM3868,Form 5,Term 2,599,25,Paid,2026-04-27,574,0
SM3869,Form 3,Term 2,422,759,Unpaid,2026-01-14,0,0
SM3870,Form 3,Term 2,280,890,Partial,2026-01-11,0,0
SM3871,Form 3,Term 3,857,184,Paid,2026-03-30,673,0
SM3872,Form 5,Term 2,697,790,Paid,2026-04-11,0,0
SM3873,Form 6,Term 3,717,43,Unpaid,2026-02-20,674,0
SM3874,Form 3,Term 1,282,657,Unpaid,2026-03-14,0,0
SM3875,Form 1,Term 2,288,848,Paid,2026-03-17,0,0
SM3876,Form 2,Term 3,478,807,Paid,2026-03-18,0,0
SM3877,Form 4,Term 1,405,283,Paid,2026-03-30,122,0
SM3878,Form 2,Term 2,788,135,Paid,2026-02-08,653,0
SM3879,Form 2,Term 2,451,156,Paid,2026-03-18,295,0
SM3880,Form 3,Term 2,885,494,Paid,2026-04-13,391,0
SM3881,Form 1,Term 3,769,678,Late,2026-03-12,91,17
SM3882,Form 1,Term 1,403,235,Late,2026-04-24,168,5
SM3883,Form 1,Term 2,848,893,Late,2026-01-28,0,28
SM3884,Form 1,Term 3,876,885,Partial,2026-01-25,0,0
SM3885,Form 2,Term 2,479,341,Paid,2026-03-15,138,0
SM3886,Form 3,Term 3,768,160,Unpaid,2026-01-25,608,0
SM3887,Form 3,Term 2,286,26,Paid,2026-04-07,260,0
SM3888,Form 2,Term 3,458,742,Paid,2026-01-13,0,0
SM3889,Form 1,Term 3,785,381,Paid,2026-01-05,404,0
SM3890,Form 1,Term 2,816,685,Partial,2026-04-26,131,0
SM3891,Form 1,Term 2,662,340,Late,2026-02-04,322,25
SM3892,Form 3,Term 2,258,8,Late,2026-03-24,250,15
SM3893,Form 4,Term 3,351,815,Paid,2026-01-09,0,0
SM3894,Form 1,Term 2,321,699,Paid,2026-03-05,0,0
SM3895,Form 3,Term 3,883,886,Unpaid,2026-03-26,0,0
SM3896,Form 2,Term 2,467,50,Late,2026-03-04,417,12
SM3897,Form 6,Term 2,695,552,Partial,2026-03-17,143,0
SM3898,Form 1,Term 3,410,627,Partial,2026-01-01,0,0
SM3899,Form 2,Term 1,355,653,Paid,2026-04-05,0,0
SM3900,Form 6,Term 3,601,850,Paid,2026-03-26,0,0
SM3901,Form 3,Term 1,489,285,Paid,2026-04-24,204,0
SM3902,Form 4,Term 2,855,133,Paid,2026-02-05,722,0
SM3903,Form 3,Term 1,825,558,Paid,2026-02-14,267,0
SM3904,Form 1,Term 3,753,185,Paid,2026-04-13,568,0
SM3905,Form 3,Term 3,833,94,Paid,2026-01-12,739,0
SM3906,Form 3,Term 3,662,165,Late,2026-02-15,497,24
SM3907,Form 1,Term 2,712,612,Paid,2026-03-03,100,0
SM3908,Form 1,Term 1,251,804,Paid,2026-04-27,0,0
SM3909,Form 4,Term 3,783,395,Paid,2026-04-15,388,0
SM3910,Form 3,Term 3,385,362,Late,2026-01-09,23,22
SM3911,Form 1,Term 1,362,129,Paid,2026-02-21,233,0
SM3912,Form 2,Term 1,567,117,Partial,2026-03-20,450,0
SM3913,Form 1,Term 1,787,774,Late,2026-03-02,13,28
SM3914,Form 1,Term 3,645,470,Paid,2026-01-06,175,0
SM3915,Form 5,Term 3,550,770,Unpaid,2026-03-02,0,0
SM3916,Form 1,Term 3,503,628,Paid,2026-02-01,0,0
SM3917,Form 3,Term 3,760,191,Unpaid,2026-01-13,569,0
SM3918,Form 3,Term 2,622,590,Paid,2026-01-04,32,0
SM3919,Form 3,Term 2,280,352,Paid,2026-04-04,0,0
SM3920,Form 4,Term 3,654,680,Unpaid,2026-02-07,0,0
SM3921,Form 1,Term 2,636,739,Paid,2026-02-27,0,0
SM3922,Form 2,Term 1,502,509,Unpaid,2026-02-23,0,0
SM3923,Form 1,Term 3,321,16,Paid,2026-04-24,305,0
SM3924,Form 2,Term 1,405,729,Unpaid,2026-03-05,0,0
SM3925,Form 5,Term 3,723,599,Partial,2026-03-26,124,0
SM3926,Form 1,Term 1,533,317,Paid,2026-03-27,216,0
SM3927,Form 1,Term 2,339,327,Paid,2026-04-07,12,0
SM3928,Form 6,Term 3,742,511,Partial,2026-01-25,231,0
SM3929,Form 1,Term 3,893,223,Paid,2026-03-02,670,0
SM3930,Form 3,Term 1,332,281,Partial,2026-04-03,51,0
SM3931,Form 1,Term 2,863,649,Partial,2026-01-22,214,0
SM3932,Form 2,Term 2,873,456,Paid,2026-03-01,417,0
SM3933,Form 1,Term 1,550,697,Unpaid,2026-01-16,0,0
SM3934,Form 3,Term 2,334,854,Paid,2026-01-11,0,0
SM3935,Form 3,Term 2,526,244,Partial,2026-04-29,282,0
SM3936,Form 1,Term 1,496,524,Paid,2026-04-04,0,0
SM3937,Form 1,Term 1,592,387,Unpaid,2026-02-11,205,0
SM3938,Form 3,Term 3,437,595,Paid,2026-02-23,0,0
SM3939,Form 5,Term 2,663,627,Paid,2026-01-11,36,0
SM3940,Form 4,Term 3,615,48,Late,2026-02-07,567,14
SM3941,Form 5,Term 2,551,569,Paid,2026-01-29,0,0
SM3942,Form 2,Term 2,562,110,Paid,2026-02-17,452,0
SM3943,Form 3,Term 3,295,708,Unpaid,2026-04-23,0,0
SM3944,Form 3,Term 1,727,713,Paid,2026-02-23,14,0
SM3945,Form 1,Term 2,352,299,Partial,2026-04-11,53,0
SM3946,Form 3,Term 2,649,152,Paid,2026-03-22,497,0
SM3947,Form 3,Term 1,599,409,Paid,2026-02-28,190,0
SM3948,Form 1,Term 1,801,134,Unpaid,2026-03-31,667,0
SM3949,Form 4,Term 2,620,95,Paid,2026-02-08,525,0
SM3950,Form 2,Term 1,346,357,Partial,2026-03-19,0,0
SM3951,Form 1,Term 3,428,83,Partial,2026-02-04,345,0
SM3952,Form 3,Term 2,708,85,Partial,2026-04-10,623,0
SM3953,Form 2,Term 1,456,212,Paid,2026-01-11,244,0
SM3954,Form 3,Term 2,516,520,Partial,2026-04-09,0,0
SM3955,Form 3,Term 3,366,255,Partial,2026-01-14,111,0
SM3956,Form 1,Term 1,889,496,Partial,2026-04-24,393,0
SM3957,Form 1,Term 2,402,172,Paid,2026-04-08,230,0
SM3958,Form 2,Term 1,629,283,Paid,2026-03-04,346,0
SM3959,Form 3,Term 1,863,527,Late,2026-04-14,336,4
SM3960,Form 2,Term 2,594,807,Unpaid,2026-04-14,0,0
SM3961,Form 1,Term 3,414,124,Paid,2026-04-07,290,0
SM3962,Form 1,Term 1,340,863,Partial,2026-03-27,0,0
SM3963,Form 1,Term 2,643,687,Partial,2026-03-13,0,0
SM3964,Form 4,Term 1,368,431,Unpaid,2026-01-07,0,0
SM3965,Form 2,Term 1,428,545,Paid,2026-03-19,0,0
SM3966,Form 3,Term 1,736,155,Paid,2026-03-05,581,0
SM3967,Form 4,Term 3,598,31,Unpaid,2026-02-12,567,0
SM3968,Form 6,Term 2,713,623,Paid,2026-03-18,90,0
SM3969,Form 1,Term 2,817,734,Paid,2026-04-17,83,0
SM3970,Form 2,Term 2,338,704,Unpaid,2026-01-11,0,0
SM3971,Form 6,Term 1,613,645,Partial,2026-04-25,0,0
SM3972,Form 1,Term 3,378,372,Paid,2026-03-14,6,0
SM3973,Form 2,Term 2,773,663,Paid,2026-03-06,110,0
SM3974,Form 3,Term 3,538,78,Partial,2026-03-17,460,0
SM3975,Form 1,Term 1,332,318,Paid,2026-01-20,14,0
SM3976,Form 5,Term 1,342,272,Paid,2026-03-03,70,0
SM3977,Form 1,Term 3,727,321,Unpaid,2026-02-22,406,0
SM3978,Form 1,Term 1,831,238,Unpaid,2026-01-29,593,0
SM3979,Form 2,Term 1,385,326,Paid,2026-04-11,59,0
SM3980,Form 2,Term 3,503,470,Late,2026-02-06,33,8
SM3981,Form 4,Term 1,373,75,Paid,2026-04-16,298,0
SM3982,Form 1,Term 2,775,409,Paid,2026-01-24,366,0
SM3983,Form 2,Term 1,507,326,Paid,2026-04-08,181,0
SM3984,Form 2,Term 2,722,126,Paid,2026-03-03,596,0
SM3985,Form 1,Term 2,370,359,Paid,2026-04-29,11,0
SM3986,Form 1,Term 1,871,875,Unpaid,2026-02-12,0,0
SM3987,Form 4,Term 2,372,110,Partial,2026-03-04,262,0
SM3988,Form 1,Term 2,658,523,Unpaid,2026-01-07,135,0
SM3989,Form 5,Term 2,594,463,Paid,2026-02-21,131,0
SM3990,Form 1,Term 1,842,792,Late,2026-04-22,50,27
SM3991,Form 2,Term 2,311,280,Partial,2026-02-22,31,0
SM3992,Form 2,Term 1,769,759,Paid,2026-02-19,10,0
SM3993,Form 4,Term 1,806,877,Paid,2026-03-28,0,0
SM3994,Form 4,Term 3,410,645,Paid,2026-03-04,0,0
SM3995,Form 1,Term 1,886,897,Paid,2026-03-26,0,0
SM3996,Form 1,Term 2,872,10,Paid,2026-04-28,862,0
SM3997,Form 1,Term 2,805,84,Partial,2026-04-13,721,0
SM3998,Form 3,Term 2,812,834,Partial,2026-03-24,0,0
SM3999,Form 2,Term 1,878,172,Partial,2026-03-20,706,0
SM4000,Form 1,Term 2,772,278,Partial,2026-02-23,494,0
SM4001,Form 3,Term 3,411,377,Paid,2026-03-16,34,0
SM4002,Form 4,Term 2,590,607,Paid,2026-01-21,0,0
SM4003,Form 4,Term 1,492,869,Paid,2026-04-27,0,0
SM4004,Form 2,Term 3,535,763,Unpaid,2026-04-24,0,0
SM4005,Form 2,Term 1,342,722,Late,2026-04-29,0,28
SM4006,Form 2,Term 1,393,794,Unpaid,2026-03-27,0,0
SM4007,Form 1,Term 1,790,755,Unpaid,2026-03-13,35,0
SM4008,Form 5,Term 1,727,770,Unpaid,2026-02-27,0,0
SM4009,Form 3,Term 1,305,581,Paid,2026-02-05,0,0
SM4010,Form 3,Term 2,732,128,Paid,2026-04-07,604,0
SM4011,Form 2,Term 3,617,233,Paid,2026-01-06,384,0
SM4012,Form 2,Term 3,635,443,Partial,2026-04-24,192,0
SM4013,Form 2,Term 3,371,24,Paid,2026-01-02,347,0
SM4014,Form 6,Term 1,881,209,Paid,2026-01-14,672,0
SM4015,Form 1,Term 3,389,156,Late,2026-02-26,233,25
SM4016,Form 1,Term 1,363,434,Paid,2026-01-18,0,0
SM4017,Form 3,Term 1,398,682,Paid,2026-04-28,0,0
SM4018,Form 3,Term 1,456,668,Unpaid,2026-02-12,0,0
SM4019,Form 1,Term 3,448,511,Paid,2026-01-29,0,0
SM4020,Form 3,Term 1,333,776,Partial,2026-03-11,0,0
SM4021,Form 1,Term 2,440,45,Partial,2026-04-28,395,0
SM4022,Form 1,Term 2,339,368,Paid,2026-02-05,0,0
SM4023,Form 2,Term 2,413,604,Late,2026-03-12,0,16
SM4024,Form 6,Term 2,265,166,Paid,2026-04-27,99,0
SM4025,Form 1,Term 3,392,510,Paid,2026-04-03,0,0
SM4026,Form 2,Term 3,371,488,Paid,2026-04-10,0,0
SM4027,Form 2,Term 2,522,208,Paid,2026-03-14,314,0
SM4028,Form 6,Term 3,288,817,Paid,2026-02-20,0,0
SM4029,Form 3,Term 3,445,507,Paid,2026-02-04,0,0
SM4030,Form 3,Term 3,467,601,Paid,2026-03-27,0,0
SM4031,Form 3,Term 3,579,108,Partial,2026-01-16,471,0
SM4032,Form 4,Term 3,810,368,Paid,2026-04-05,442,0
SM4033,Form 4,Term 1,499,339,Paid,2026-02-17,160,0
